datetime,aerial_(fly-over),drills/exercises,environmental,fire,infrastructure,mass_transit_disruption,mass_transit_restoration,missing_adult,missing_child/adolescent,parking,public_awareness,public_health,road_closure,school_notification,structural,utility,weather,temperature_f,wind_dir_degrees,wind_speed_mph,broken_clouds,drizzle,dust,few_clouds,fog,freezing_rain,haze,heavy_intensity_drizzle,heavy_intensity_rain,heavy_snow,heavy_thunderstorm,light_intensity_drizzle,light_intensity_shower_rain,light_rain,light_rain_and_snow,light_snow,mist,moderate_rain,overcast_clouds,proximity_thunderstorm,proximity_thunderstorm_with_drizzle,proximity_thunderstorm_with_rain,sand,sand/dust_whirls,scattered_clouds,shower_rain,sky_is_clear,smoke,snow,squalls,thunderstorm,thunderstorm_with_heavy_rain,thunderstorm_with_light_drizzle,thunderstorm_with_light_rain,thunderstorm_with_rain,very_heavy_rain,outage
2012-11-01 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.95,230.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.78,250.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.46,230.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.28,230.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-01 16:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.92,240.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 08:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43.12,250.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 09:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.44,240.0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 13:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.84,240.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,50.47,270.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 17:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.62,280.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 18:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51.82,260.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-02 21:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,52.12,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.14,280.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.66,270.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.66,280.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46.99,280.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.19,270.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-03 21:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.77,310.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.73,310.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.35,310.0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,42.82,305.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-04 16:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48.81,310.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-06 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38.35,346.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-06 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44.81,333.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-07 06:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31.01,20.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-07 08:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29.33,20.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 09:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28.9,20.0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 12:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28.15,30.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.5,40.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.31,40.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 15:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37.63,40.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.4,30.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 20:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.91,50.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-07 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43.45,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-07 22:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.86,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-08 00:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.5,100.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-08 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.15,40.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-08 09:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.09,20.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-08 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.21,360.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-08 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.95,350.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-11-09 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31.87,350.0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-09 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.52,340.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-09 22:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.81,320.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-10 18:00:00,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.14,310.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-11 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.53,310.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-12 05:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,51.51,182.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-12 08:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.05,191.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-12 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50.05,191.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-12 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,54.86,207.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-13 10:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44.96,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-13 15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52.14,180.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-13 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,63.97,181.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-14 17:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.23,300.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-16 03:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.92,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-16 07:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.92,23.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-16 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42.83,38.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-18 09:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.15,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-18 12:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.58,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-20 14:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39.85,40.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-20 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47.5,60.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21 01:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.27,360.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21 17:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.47,60.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50.27,40.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-21 22:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.21,50.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-22 07:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.42,30.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-22 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.67,10.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-22 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,53.56,70.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-22 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54.5,40.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-23 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.13,10.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-23 10:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33.87,360.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-23 12:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35.65,40.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-23 15:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47.42,60.0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-24 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.1,200.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-11-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.66,226.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-25 16:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.06,310.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-25 18:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43.0,300.0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-25 19:00:00,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42.29,290.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-26 00:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.78,290.0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-26 18:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40.71,274.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-27 07:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.26,250.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-27 08:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.36,230.0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-27 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36.48,260.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-27 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.17,260.0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-28 07:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.73,20.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-29 10:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.25,350.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-11-30 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.46,287.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-30 12:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33.46,287.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-30 13:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37.96,265.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-30 16:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37.96,265.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-30 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41.07,267.0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-03 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41.52,160.0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-03 19:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49.58,170.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04 13:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45.1,240.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04 15:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,56.23,300.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-04 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,62.44,310.0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-05 07:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43.0,80.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.09,180.0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61.1,170.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05 20:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,60.56,170.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-05 22:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.85,180.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06 01:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,50.79,130.0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-12-06 12:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52.55,320.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-12-06 19:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,54.35,310.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
